#                                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_FINAL_RdRp_cores_0.3.clstr_1254.Palmdb.0.4.fasta    -          F1276_NODE_169_length_1771_cov_43.851981_1 -            9.6e-07   20.0   0.1   1.4e-06   19.5   0.1   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta            -          F1276_NODE_169_length_1771_cov_43.851981_1 -            7.7e-05   13.8   0.3   0.00015   12.9   0.3   1.4   1   1   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta           -          F1276_NODE_169_length_1771_cov_43.851981_1 -            0.00015   12.3   0.0   0.00015   12.3   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Nter_GDD.0.4.fasta     -          F1276_NODE_169_length_1771_cov_43.851981_1 -            0.00017   13.2   1.0   0.00033   12.2   1.0   1.4   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta            -          F1276_NODE_169_length_1771_cov_43.851981_1 -            0.00027   11.7   0.0   0.00036   11.3   0.0   1.1   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta     -          F1276_NODE_169_length_1771_cov_43.851981_1 -            0.00028   11.6   0.0   0.00044   11.0   0.0   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta -          F1276_NODE_209_length_1642_cov_1.912413_3 -               0.98   -0.3  20.3       1.5   -1.0  20.3   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta  -          F1276_NODE_248_length_1572_cov_7.177324_2 -            7.8e-37  119.3   2.5     9e-37  119.1   2.5   1.0   1   0   0   1   1   1   1 -
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta            -          F1276_NODE_248_length_1572_cov_7.177324_2 -              2e-32  104.7   0.4   2.2e-32  104.6   0.4   1.0   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Nodamuvirales.0.4.fasta         -          F1276_NODE_248_length_1572_cov_7.177324_2 -            2.6e-15   48.4   0.2   3.1e-15   48.1   0.2   1.0   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta  -          F1276_NODE_248_length_1572_cov_7.177324_2 -            1.6e-07   22.5   0.0   1.7e-07   22.4   0.0   1.2   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1260.Palmdb.0.4.fasta -          F1276_NODE_248_length_1572_cov_7.177324_2 -            3.3e-07   21.2   0.0     6e-07   20.4   0.0   1.5   1   1   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1279.Palmdb.0.4.fasta -          F1276_NODE_248_length_1572_cov_7.177324_2 -              3e-06   18.4   0.0   3.6e-06   18.1   0.0   1.1   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1279.Palmdb.0.4.fasta -          F1276_NODE_258_length_1537_cov_3.524966_1 -            9.8e-05   13.4   1.0   0.00014   12.9   1.0   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta -          F1276_NODE_1263_length_753_cov_1.929799_2 -                9.5   -3.1  24.2        12   -3.5  24.2   1.2   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta -          F1276_NODE_1410_length_717_cov_1.442598_1 -                1.8   -0.9  36.0         2   -1.1  36.0   1.1   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta -          F1276_NODE_1410_length_717_cov_1.442598_1 -                2.9   -1.5  30.2       3.7   -1.8  30.2   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta     -          F1276_NODE_1762_length_633_cov_2.128028_1 -            1.3e-49  161.6   0.0   1.5e-49  161.4   0.0   1.0   1   0   0   1   1   1   1 -
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta               -          F1276_NODE_1762_length_633_cov_2.128028_1 -              4e-38  123.5   0.0   4.4e-38  123.4   0.0   1.0   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1039.Palmdb.0.4.fasta    -          F1276_NODE_1762_length_633_cov_2.128028_1 -            9.4e-17   52.8   0.0   1.1e-16   52.6   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta          -          F1276_NODE_1762_length_633_cov_2.128028_1 -            6.5e-11   33.7   0.7     9e-11   33.2   0.7   1.3   1   1   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1282.Palmdb.0.4.fasta    -          F1276_NODE_1762_length_633_cov_2.128028_1 -              2e-09   28.7   0.0     2e-09   28.6   0.0   1.0   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1260.Palmdb.0.4.fasta    -          F1276_NODE_1762_length_633_cov_2.128028_1 -            1.1e-07   22.9   0.3   1.8e-06   18.8   0.1   2.4   2   1   0   3   3   3   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1254.Palmdb.0.4.fasta    -          F1276_NODE_1762_length_633_cov_2.128028_1 -            2.7e-07   21.9   0.2   4.3e-07   21.2   0.2   1.2   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1279.Palmdb.0.4.fasta    -          F1276_NODE_1762_length_633_cov_2.128028_1 -            5.7e-07   20.8   0.3     4e-05   14.7   0.2   2.1   2   0   0   2   2   2   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta     -          F1276_NODE_1762_length_633_cov_2.128028_1 -            2.1e-06   18.8   0.0   2.6e-06   18.5   0.0   1.1   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta     -          F1276_NODE_1762_length_633_cov_2.128028_1 -            8.7e-06   16.6   1.6   1.2e-05   16.1   0.2   1.7   2   0   0   2   2   2   1 -
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta                  -          F1276_NODE_1762_length_633_cov_2.128028_1 -            2.6e-05   14.9   0.0   2.6e-05   14.9   0.0   1.0   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta             -          F1276_NODE_1762_length_633_cov_2.128028_1 -            6.2e-05   14.3   0.0   6.7e-05   14.2   0.0   1.2   1   0   0   1   1   1   1 -
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta              -          F1276_NODE_1762_length_633_cov_2.128028_1 -            0.00014   12.5   0.1   0.00018   12.1   0.1   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta            -          F1276_NODE_1762_length_633_cov_2.128028_1 -            0.00025   12.0   0.1   0.00036   11.4   0.1   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta -          F1276_NODE_1762_length_633_cov_2.128028_1 -            0.00027   11.8   0.1   0.00035   11.4   0.1   1.1   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta     -          F1276_NODE_1762_length_633_cov_2.128028_1 -            0.00086   10.3   0.0    0.0011    9.9   0.0   1.1   1   0   0   1   1   1   1 -
#
# Program:         hmmscan
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SCAN
# Query file:      all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.191.fasta
# Target file:     Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db
# Option settings: hmmscan -o hmmscan_out.txt --tblout hmmscan_tblout.txt --domtblout hmmscan_domtblout.txt --cpu 1 Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.191.fasta 
# Current dir:     /pasteur/zeus/projets/p01/Evolbioinfo/users/flemoine/projets/2022_06_Artem/work/57/9802243abec6768c92523f967a8cb1
# Date:            Thu Jul 21 16:23:25 2022
# [ok]
#                                                                                    --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                      -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta -          F1524_NODE_7700_length_724_cov_1.046338_1 -            0.00072   10.8   0.0   0.00094   10.4   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta -          F1524_NODE_8099_length_696_cov_1.828393_1 -             0.0056    7.4  13.4    0.0069    7.1  13.4   1.0   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta           -          F1524_NODE_9526_length_616_cov_2.903743_1 -              0.029    4.7  34.4     0.037    4.4  34.4   1.0   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta             -          F1524_NODE_9526_length_616_cov_2.903743_1 -              0.077    4.1  31.6     0.095    3.8  31.6   1.0   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta     -          F1524_NODE_9526_length_616_cov_2.903743_1 -              0.092    3.4  34.8      0.11    3.1  34.8   1.0   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta           -          F1524_NODE_9526_length_616_cov_2.903743_1 -               0.11    3.5  30.9      0.13    3.2  30.9   1.0   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Levivirales.0.4.fasta              -          F1524_NODE_9526_length_616_cov_2.903743_1 -               0.13    3.0  27.9      0.19    2.6  27.9   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta           -          F1524_NODE_9526_length_616_cov_2.903743_1 -               0.16    2.8  26.5      0.18    2.6  26.5   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta -          F1524_NODE_9526_length_616_cov_2.903743_1 -               0.18    2.4  29.4      0.22    2.1  29.4   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta            -          F1524_NODE_9526_length_616_cov_2.903743_1 -               0.27    2.0  29.6      0.33    1.7  29.6   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta             -          F1524_NODE_9526_length_616_cov_2.903743_1 -               0.41    1.2  29.9       0.5    0.9  29.9   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta     -          F1524_NODE_9526_length_616_cov_2.903743_1 -                1.1    0.0  35.6       1.3   -0.3  35.6   1.1   1   0   0   1   1   1   0 -
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta -          F1525_NODE_442_length_2688_cov_6.346373_1 -             0.0002   12.2   0.0   0.00044   11.2   0.0   1.5   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta -          F1525_NODE_2422_length_1466_cov_1.912119_1 -            0.00064   10.4   0.0   0.00095    9.8   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta -          F1525_NODE_3612_length_1205_cov_3.533913_1 -            4.9e-05   14.4   3.2     6e-05   14.1   3.2   1.1   1   0   0   1   1   1   1 -
#
# Program:         hmmscan
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SCAN
# Query file:      all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.392.fasta
# Target file:     Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db
# Option settings: hmmscan -o hmmscan_out.txt --tblout hmmscan_tblout.txt --domtblout hmmscan_domtblout.txt --cpu 1 Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.392.fasta 
# Current dir:     /pasteur/zeus/projets/p01/Evolbioinfo/users/flemoine/projets/2022_06_Artem/work/fd/db5d1f5eb9338994649e36743e6192
# Date:            Thu Jul 21 16:23:26 2022
# [ok]
#                                                                                    --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                      -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta -          F1012_NODE_442_length_2109_cov_2.254625_1 -               0.19    2.3  15.2      0.34    1.4  15.2   1.4   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_1039.Palmdb.0.4.fasta -          F1012_NODE_1011_length_1609_cov_2.233591_1 -             0.0028    8.3   2.0    0.0033    8.1   0.2   1.9   3   0   0   3   3   3   1 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta           -          F1012_NODE_1456_length_1408_cov_1.715447_2 -            1.8e-06   19.2  46.9     2e-06   19.1  46.9   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta             -          F1012_NODE_1456_length_1408_cov_1.715447_2 -             0.0013    9.9  53.8    0.0016    9.6  53.8   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta           -          F1012_NODE_1456_length_1408_cov_1.715447_2 -                0.1    2.9  62.7      0.12    2.7  62.7   1.0   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta            -          F1012_NODE_1456_length_1408_cov_1.715447_2 -                1.2   -0.1  59.6       1.4   -0.4  59.6   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta         -          F1012_NODE_1456_length_1408_cov_1.715447_2 -                1.3   -0.6  43.8       1.7   -1.1  43.8   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta               -          F1012_NODE_1456_length_1408_cov_1.715447_2 -                2.1   -1.3  46.9       3.1   -1.8  46.9   1.4   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Nodamuvirales.0.4.fasta            -          F1012_NODE_1456_length_1408_cov_1.715447_2 -                3.2   -1.5  60.3       4.9   -2.1  60.3   1.4   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta -          F1012_NODE_1456_length_1408_cov_1.715447_2 -                4.1   -2.1  55.9       5.4   -2.5  55.9   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta           -          F1012_NODE_1456_length_1408_cov_1.715447_2 -                  8   -2.9  53.7       9.8   -3.2  53.7   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta -          F1012_NODE_1800_length_1292_cov_2.614390_1 -            0.00021   12.4   0.4   0.00025   12.1   0.4   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta -          F1012_NODE_3246_length_985_cov_1.191398_4 -               0.13    3.1  19.1      0.15    2.9  19.1   1.0   1   0   0   1   1   1   0 -
#
# Program:         hmmscan
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SCAN
# Query file:      all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.15.fasta
# Target file:     Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db
# Option settings: hmmscan -o hmmscan_out.txt --tblout hmmscan_tblout.txt --domtblout hmmscan_domtblout.txt --cpu 1 Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.15.fasta 
# Current dir:     /pasteur/zeus/projets/p01/Evolbioinfo/users/flemoine/projets/2022_06_Artem/work/5a/cb43197ffcc78892c10d361806b692
# Date:            Thu Jul 21 16:23:25 2022
# [ok]
#                                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta -          F1277_NODE_2326_length_1395_cov_2.188060_1 -            6.4e-05   13.7   0.9   7.9e-05   13.4   0.9   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta -          F1277_NODE_2379_length_1382_cov_2.121326_2 -              0.053    4.2   7.3     0.089    3.4   7.3   1.4   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta -          F1277_NODE_2441_length_1362_cov_3.402448_2 -                3.5   -2.1  77.1       4.4   -2.5  77.1   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta -          F1277_NODE_2651_length_1313_cov_4.132750_1 -              0.047    4.6  28.2     0.054    4.4  28.2   1.0   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta -          F1277_NODE_2808_length_1279_cov_2.172386_1 -              0.024    5.5  21.1     0.028    5.3  21.1   1.0   1   0   0   1   1   1   0 -
#
# Program:         hmmscan
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SCAN
# Query file:      all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.194.fasta
# Target file:     Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db
# Option settings: hmmscan -o hmmscan_out.txt --tblout hmmscan_tblout.txt --domtblout hmmscan_domtblout.txt --cpu 1 Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.194.fasta 
# Current dir:     /pasteur/zeus/projets/p01/Evolbioinfo/users/flemoine/projets/2022_06_Artem/work/b9/a580e5d290f4a6929b3c59e6fecc44
# Date:            Thu Jul 21 16:23:24 2022
# [ok]
#                                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta -          F1201_NODE_155_length_4181_cov_10.093068_2 -              0.039    4.4   8.1     0.087    3.3   8.1   1.5   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta -          F1201_NODE_155_length_4181_cov_10.093068_2 -                6.5   -2.5  35.0      0.24    2.2   9.1   2.2   2   0   0   2   2   2   0 -
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta         -          F1201_NODE_226_length_3804_cov_6.939717_2 -               0.45    0.9  21.9     0.022    5.3  16.4   1.5   2   0   0   2   2   2   0 -
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta -          F1201_NODE_226_length_3804_cov_6.939717_2 -                5.2   -2.4  30.9      0.12    3.0  23.4   1.7   2   0   0   2   2   2   0 -
