target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1334_NODE_3526_length_752_cov_10.334290_1	-	0,019	5,7	17,1	0,021	5,5	17,1	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1334_NODE_3541_length_751_cov_15.448276_2	-	0,26	2,1	39,7	0,34	1,7	39,7	1,2	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1334_NODE_3937_length_705_cov_6.200000_1	-	0,0024	8,6	14,2	0,0027	8,4	14,2	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Nter_GDD.0.4.fasta	-	F1334_NODE_4892_length_616_cov_61.504456_1	-	0,0008	10,6	0	0,0013	9,9	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1334_NODE_4981_length_609_cov_4.601083_1	-	0,14	2,6	11,7	0,22	2	11,7	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1335_NODE_10_length_10737_cov_757.789833_2	-	1,00E-102	337,2	5,2	1,70E-102	336,5	5,2	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1469_NODE_79_length_4422_cov_6.785207_1	-	0,061	4,2	24,9	0,08	3,8	24,9	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1469_NODE_141_length_3934_cov_6.401908_1	-	0,0018	8,7	6,3	0,0026	8,2	6,3	1,3	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1469_NODE_231_length_3478_cov_4.647385_2	-	9,8	-3,6	30,5	15	-4,2	30,5	1,2	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1469_NODE_393_length_2906_cov_6.665731_2	-	0,021	5,7	13,1	0,034	5	13,1	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1469_NODE_738_length_2404_cov_1.864198_1	-	1,50E-95	313,5	3,9	1,90E-95	313,1	3,9	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_552.Palmdb.0.4.fasta	-	F1469_NODE_1022_length_2118_cov_2.941832_1	-	1,2	-0,3	19,5	0,21	2,2	15	1,8	1	1	1	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1469_NODE_1254_length_1943_cov_3.096398_1	-	8,30E-59	191,8	3,7	1,20E-58	191,3	3,7	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1430_NODE_1300_length_2028_cov_12.213381_1	-	1,2	-0,3	15,3	0,078	3,6	6,6	2,3	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1430_NODE_1445_length_1953_cov_11.188620_2	-	2,5	-1,1	39,7	3,1	-1,5	39,7	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1430_NODE_1531_length_1915_cov_6.979032_3	-	0,33	1,5	11,8	0,0011	9,7	1,5	1,9	3	0	0	3	3	3	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1565_NODE_706_length_2216_cov_3.303100_3	-	3,3	-1,8	19,1	0,046	4,3	3,1	2,3	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1560_NODE_8433_length_714_cov_1.288316_1	-	2,1	-0,9	27,2	2,3	-1,1	27,2	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1560_NODE_8968_length_683_cov_1.132166_1	-	0,41	1,4	14,9	0,48	1,2	14,9	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1560_NODE_10288_length_618_cov_2.506217_1	-	0,21	2	12,3	0,24	1,8	12,3	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1561_NODE_1_length_7724_cov_27.884340_4	-	7,40E-77	251,6	13,7	1,40E-76	250,7	13,7	1,4	1	0	0	1	1	1	1	-
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1561_NODE_131_length_2099_cov_14.308708_1	-	1,10E-20	65,8	0,1	1,30E-20	65,5	0,1	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1561_NODE_286_length_1602_cov_9.526826_1	-	0,89	0,1	15,8	0,12	3	10,3	1,8	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_1279.Palmdb.0.4.fasta	-	F1561_NODE_346_length_1502_cov_5.069800_1	-	3,60E-05	14,8	0,5	5,10E-05	14,3	0,5	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1186_NODE_5097_length_1166_cov_2.205221_2	-	0,0016	9,1	7,9	0,0022	8,6	7,9	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1186_NODE_5577_length_1112_cov_1.922422_2	-	0,77	0,5	18,4	1,1	0,1	18,4	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1186_NODE_5611_length_1109_cov_10.330171_2	-	1,6	-0,8	53,6	2,2	-1,2	53,6	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1186_NODE_5928_length_1077_cov_5.977495_1	-	0,0007	10,4	32,1	0,00084	10,1	32,1	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1186_NODE_6288_length_1041_cov_2.457404_1	-	0,0008	10,4	3,2	0,001	10	3,2	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1127_NODE_2804_length_1528_cov_2.439919_2	-	4,8	-2,4	18,6	0,22	2,1	1,2	2	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1127_NODE_3244_length_1438_cov_3.433116_2	-	0,00049	11,1	9,9	0,00064	10,7	9,9	1,3	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1410_NODE_564_length_2403_cov_14.960818_1	-	0,029	4,8	9,8	0,052	4	9,8	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1410_NODE_923_length_2034_cov_3.116220_1	-	0,094	3,5	28,9	0,12	3,2	28,9	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1410_NODE_1148_length_1877_cov_19.226674_1	-	0,00019	12,1	0,8	0,00028	11,5	0,8	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1410_NODE_1353_length_1762_cov_59.823667_2	-	6,8	-2,6	24,2	8,5	-2,9	24,2	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1410_NODE_1405_length_1739_cov_5.587292_1	-	0,2	2,4	25,7	0,25	2,1	25,7	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1410_NODE_1545_length_1683_cov_30.452703_3	-	0,45	1,1	10	0,43	1,1	10	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1410_NODE_1681_length_1628_cov_12.865861_3	-	0,12	3,2	12,2	0,14	3	12,2	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1130_NODE_4472_length_1057_cov_2.003992_1	-	0,00056	10,9	16,6	0,00063	10,7	16,6	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1130_NODE_5130_length_974_cov_11.527748_1	-	0,018	5,5	10,7	0,025	5,1	10,7	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1130_NODE_6649_length_832_cov_1.508366_1	-	0,014	6,3	8,5	0,018	6	8,5	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1130_NODE_6700_length_828_cov_2.909444_1	-	0,013	6,1	9	0,016	5,9	9	1,1	1	0	0	1	1	1	0	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1132_NODE_2_length_3968_cov_71.654741_2	-	1,40E-13	42,2	0,7	1,90E-13	41,8	0,7	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1132_NODE_2_length_3968_cov_71.654741_3	-	6,20E-44	142,8	2,8	7,70E-44	142,5	2,8	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1132_NODE_4_length_3029_cov_94.587088_2	-	7,50E-70	228,6	18,9	9,60E-70	228,3	18,9	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1132_NODE_7_length_2830_cov_221.665225_3	-	2,20E-77	253,5	3,7	3,10E-77	253	3,7	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1132_NODE_9_length_2533_cov_27.642857_4	-	2,10E-20	65,4	0	3,00E-20	64,9	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Chunqiuviricetes.0.4.fasta	-	F1132_NODE_13_length_1784_cov_28.864662_2	-	1,20E-76	250,5	0,1	1,50E-76	250,1	0,1	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1132_NODE_20_length_1630_cov_351.145397_1	-	1,90E-57	187,7	2,3	2,20E-57	187,4	2,3	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1132_NODE_49_length_1133_cov_316.393321_1	-	9,70E-10	30	3,4	1,30E-09	29,6	3,4	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Chunqiuviricetes.0.4.fasta	-	F1132_NODE_152_length_753_cov_27.802292_1	-	1,20E-116	382,5	1	1,40E-116	382,4	1	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1277_NODE_2326_length_1395_cov_2.188060_1	-	6,40E-05	13,7	0,9	7,90E-05	13,4	0,9	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1277_NODE_2379_length_1382_cov_2.121326_2	-	0,053	4,2	7,3	0,089	3,4	7,3	1,4	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1277_NODE_2441_length_1362_cov_3.402448_2	-	3,5	-2,1	77,1	4,4	-2,5	77,1	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1277_NODE_2651_length_1313_cov_4.132750_1	-	0,047	4,6	28,2	0,054	4,4	28,2	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1277_NODE_2808_length_1279_cov_2.172386_1	-	0,024	5,5	21,1	0,028	5,3	21,1	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1567_NODE_5214_length_875_cov_2.418293_1	-	4,8	-2,3	19,3	6,1	-2,7	19,3	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1567_NODE_5565_length_844_cov_1.314322_1	-	0,0028	8,6	6,2	0,0036	8,2	6,2	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1567_NODE_5854_length_815_cov_2.902632_1	-	0,0095	7,1	34,3	0,011	6,9	34,3	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1567_NODE_7433_length_699_cov_4.689441_1	-	0,065	4	10,7	0,07	3,9	10,7	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1567_NODE_7549_length_693_cov_1.335423_2	-	0,055	4,2	17,4	0,068	3,9	17,4	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_1042.Palmdb.0.4.fasta	-	F1567_NODE_8957_length_616_cov_1.522282_1	-	0,00027	11,5	0,2	0,00039	11	0,2	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1567_NODE_9141_length_607_cov_1.307971_1	-	0,00024	11,9	0	0,00027	11,8	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1568_NODE_1_length_14237_cov_127.790439_5	-	7,40E-201	661,6	4,2	1,50E-200	660,6	4,2	1,4	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_134.Palmdb.0.4.fasta	-	F1177_NODE_4878_length_679_cov_3.125000_1	-	0,00031	11,7	0	0,00044	11,2	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1182_NODE_2_length_3527_cov_95.916763_3	-	0,091	3,2	8,4	0,13	2,6	8,4	1,2	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1182_NODE_7_length_2690_cov_28.340797_2	-	5	-2,2	19,4	7	-2,6	19,4	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1182_NODE_14_length_2324_cov_40.641692_1	-	4,20E-133	437,9	19,6	5,30E-133	437,5	19,6	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1183_NODE_2_length_5307_cov_3.704303_2	-	8,10E-101	330,9	1,2	1,10E-100	330,5	1,2	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1183_NODE_18_length_3423_cov_4.722090_7	-	4,2	-2,2	16,6	0,023	5,3	5,6	2	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1183_NODE_198_length_1873_cov_1.849835_3	-	0,32	1,6	11,7	0,29	1,7	11,7	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_1083.Palmdb.0.4.fasta	-	F1183_NODE_208_length_1838_cov_1.924846_1	-	0,042	4,8	7,4	0,056	4,4	7,4	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1582_NODE_809_length_780_cov_1.560000_1	-	6,80E-84	275,1	0	7,50E-84	274,9	0	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1583_NODE_1_length_7023_cov_400.040758_2	-	1,60E-95	313,3	1	2,20E-95	312,9	0,1	1,4	1	1	1	2	2	2	1	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1583_NODE_19_length_1275_cov_103.305738_1	-	3,90E-09	27,5	0,1	4,80E-09	27,2	0,1	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1583_NODE_32_length_880_cov_228.288485_1	-	3,20E-81	266,1	0,1	3,50E-81	265,9	0,1	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1583_NODE_37_length_814_cov_120.739130_1	-	3,80E-17	54,2	0	4,30E-17	54	0	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1584_NODE_52_length_2510_cov_11.737271_1	-	1,40E-133	439,5	19,5	1,70E-133	439,2	19,5	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1584_NODE_237_length_1650_cov_84.587461_3	-	2,8	-1,5	13,9	3,8	-2	13,9	1,2	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1584_NODE_674_length_1172_cov_1.921218_2	-	0,0022	8,9	8,8	0,0028	8,6	8,8	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1584_NODE_1786_length_754_cov_1.320458_1	-	0,00045	11	35,4	0,00054	10,8	35,4	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1585_NODE_2_length_2559_cov_71.784345_1	-	3,10E-117	385,4	24,5	4,20E-117	385	24,5	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1586_NODE_7_length_3277_cov_3101.561142_2	-	1,30E-90	297,3	0	1,70E-90	296,8	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1588_NODE_1_length_11833_cov_1389.869587_4	-	4,60E-154	506,9	0,2	7,40E-154	506,2	0,2	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1588_NODE_16_length_2162_cov_36.273849_1	-	2,00E-114	376,1	17,8	2,60E-114	375,7	17,8	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1589_NODE_57_length_697_cov_35.464174_1	-	1,00E-36	119,3	0,3	1,20E-36	119,1	0,3	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1616_NODE_2167_length_1573_cov_2.209486_1	-	0,00025	11,4	0	0,00049	10,5	0	1,4	1	0	0	1	1	1	1	-
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1616_NODE_2518_length_1476_cov_2.945813_1	-	5,30E-12	37	0	5,30E-12	37	0	1,8	1	1	1	2	2	2	1	-
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1616_NODE_4074_length_1151_cov_1.758212_1	-	0,00062	10,6	0	0,00075	10,4	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1616_NODE_5291_length_986_cov_1.199785_1	-	0,015	6,2	9,5	0,016	6,1	9,5	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1563_NODE_1188_length_1695_cov_23.717073_4	-	0,0032	8,4	23,2	0,0035	8,3	23,2	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1563_NODE_2168_length_1357_cov_7.147465_2	-	2,8	-1,6	12,8	0,059	4	5	1,9	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1563_NODE_2232_length_1346_cov_3.769171_2	-	1,5	-0,6	11,8	0,23	2	6,6	1,9	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_1170.Palmdb.0.4.fasta	-	F1563_NODE_2393_length_1308_cov_4.024741_2	-	8,3	-3,2	17,5	0,061	3,9	7,1	2,1	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1563_NODE_2591_length_1265_cov_5.256198_3	-	0,00037	11,7	14,4	0,00044	11,5	14,4	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1200_NODE_1872_length_2023_cov_2.848577_2	-	0,00018	12,4	0	0,00025	11,9	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1200_NODE_2053_length_1954_cov_3.316482_5	-	6,2	-2,7	44,7	0,1	3,2	17	2,1	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1200_NODE_2336_length_1849_cov_3.392419_2	-	0,22	2,1	11,5	0,32	1,6	11,5	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1015_NODE_2719_length_1256_cov_2.269775_1	-	0,054	4,4	12,5	0,067	4	12,5	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1015_NODE_3645_length_1108_cov_1.962013_1	-	6	-2,6	18,1	8,9	-3,2	18,1	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1015_NODE_4003_length_1062_cov_1.331678_1	-	1,90E-46	150,9	0	2,20E-46	150,7	0	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Chunqiuviricetes.0.4.fasta	-	F1015_NODE_4181_length_1038_cov_1.676501_1	-	0,00034	11,1	0	0,00045	10,7	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1015_NODE_4384_length_1013_cov_3.383090_1	-	0,043	4,5	33,9	0,053	4,2	33,9	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1015_NODE_5415_length_910_cov_1.858480_1	-	0,0004	11,6	11,4	0,00037	11,7	11,4	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1015_NODE_5700_length_883_cov_1.298309_2	-	0,0071	6,7	24,1	0,0077	6,6	24,1	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1367_NODE_2_length_7664_cov_2925.898935_1	-	2,90E-125	412,2	14,9	6,40E-125	411,1	14,9	1,6	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1367_NODE_3_length_7143_cov_133.601298_1	-	5,00E-65	212,9	15,2	5,00E-65	212,9	15,2	2,3	3	1	1	4	4	4	1	-
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1367_NODE_4_length_7142_cov_77.610837_1	-	3,60E-66	216,7	12	3,60E-66	216,7	12	2,4	2	1	0	2	2	2	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1367_NODE_12_length_4976_cov_10.137167_3	-	1,30E-127	419,5	0	1,80E-127	419	0	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1367_NODE_14_length_4533_cov_9.629522_2	-	4,9	-2,1	16	7,9	-2,8	16	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1367_NODE_33_length_3638_cov_33.225230_1	-	1,70E-100	329,8	0	2,70E-100	329,1	0	1,2	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_1170.Palmdb.0.4.fasta	-	F1367_NODE_80_length_2789_cov_5.838332_1	-	0,00036	11,2	0	0,00058	10,5	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1367_NODE_208_length_2030_cov_14.963544_1	-	1,40E-26	85,7	2,7	5,70E-26	83,7	2,6	1,9	1	1	1	2	2	2	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1367_NODE_262_length_1866_cov_2.142463_1	-	0,00068	10,4	29,3	0,0011	9,7	29,2	1,3	1	1	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1367_NODE_265_length_1859_cov_6.491685_1	-	8,00E-78	255,1	3,3	1,00E-77	254,7	3,3	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1356_NODE_6079_length_1059_cov_1.429283_1	-	0,18	2,4	12,1	0,24	2	12,1	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1356_NODE_6460_length_1026_cov_2.452111_2	-	0,11	3	20,8	0,13	2,7	20,8	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1360_NODE_810_length_2762_cov_21.011082_1	-	0,15	2,6	11,2	0,26	1,9	11,2	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1360_NODE_954_length_2641_cov_2.590487_1	-	0,012	6,1	11,8	0,018	5,6	11,8	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1360_NODE_1066_length_2557_cov_9.092326_1	-	0,87	0,1	15,4	1,2	-0,3	15,4	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1360_NODE_1316_length_2387_cov_3.793310_2	-	7,20E-86	281,4	0	9,20E-86	281,1	0	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1360_NODE_1534_length_2285_cov_2.629596_3	-	0,077	3,6	19,3	0,1	3,2	19,3	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1360_NODE_1605_length_2255_cov_3.566818_2	-	9,00E-08	23,2	9,9	1,00E-07	23	9,9	1	1	0	0	1	1	1	1	-
