target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target	contig_id	taxon	orf_start	orf_end	orf_sense	orf_len_nt	contig_id_node
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1563_NODE_740_length_1980_cov_2.732987_1	-	3.4e-05	14.7	16.4	3.7e-05	14.6	16.4	1	1	0	0	1	1	1	1	-	F1563_NODE_740_length_1980_cov_2.732987	Tolivirales	1979	888	REVERSE	1091	F1563_NODE_740
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1563_NODE_1143_length_1725_cov_42.314371_1	-	0.00017	12.6	6.9	2e-04	12.4	6.9	12	1	0	0	1	1	1	1	-	F1563_NODE_1143_length_1725_cov_42.314371	Cryppavirales	1	1158	FORWARD	1157	F1563_NODE_1143
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1346_NODE_1245_length_1571_cov_5.714380_2	-	3.9e-05	14.2	34	4.3e-05	14.1	34	1	1	0	0	1	1	1	1	-	F1346_NODE_1245_length_1571_cov_5.714380	Picornavirales	1	1569	FORWARD	1568	F1346_NODE_1245
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1492_NODE_346_length_2354_cov_30.334493_2	-	0.00015	12.3	9.7	2e-04	11.9	9.7	11	1	0	0	1	1	1	1	-	F1492_NODE_346_length_2354_cov_30.334493	Picornavirales	2174	723	REVERSE	1451	F1492_NODE_346
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1492_NODE_398_length_2252_cov_9.353664_2	-	5.4e-05	14.2	17.2	0.00017	12.6	11.3	21	2	0	0	2	2	2	2	-	F1492_NODE_398_length_2252_cov_9.353664	Cryppavirales	2252	27	REVERSE	2225	F1492_NODE_398
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1492_NODE_820_length_1803_cov_7.028604_3	-	0.00016	12.5	11.3	0.00031	11.6	11.3	14	1	0	0	1	1	1	1	-	F1492_NODE_820_length_1803_cov_7.028604	Yunchangviricetes	1801	2	REVERSE	1799	F1492_NODE_820
ALL_FINAL_RdRp_cores_0.3.clstr_373.Palmdb.0.4.fasta	-	F1196_NODE_4615_length_973_cov_1.845316_2	-	3.2e-05	15	0.1	4.5e-05	14.6	0.1	12	1	0	0	1	1	1	1	-	F1196_NODE_4615_length_973_cov_1.845316	NA	972	1	REVERSE	971	F1196_NODE_4615
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1196_NODE_5237_length_912_cov_4.305718_2	-	0.00036	11.2	22.1	0.00046	10.9	22.1	11	1	0	0	1	1	1	1	-	F1196_NODE_5237_length_912_cov_4.305718	Tymovirales	912	1	REVERSE	911	F1196_NODE_5237
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1463_NODE_352_length_1758_cov_37.123312_1	-	0.00025	12	0	0.00034	11.6	0	11	1	0	0	1	1	1	1	-	F1463_NODE_352_length_1758_cov_37.123312	NA	1	1599	FORWARD	1598	F1463_NODE_352
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta	-	F1633_NODE_357_length_1720_cov_4.543544_1	-	0.00062	10.7	5.3	0.00084	10.3	5.3	11	1	0	0	1	1	1	1	-	F1633_NODE_357_length_1720_cov_4.543544	NA	334	1719	FORWARD	1385	F1633_NODE_357
Botybirnavirus.ALL_RdRp_Palmdb_0.4.fasta	-	F1633_NODE_503_length_1546_cov_3.303152_1	-	9.3e-05	12.6	0	0.00013	12.2	0	11	1	0	0	1	1	1	1	-	F1633_NODE_503_length_1546_cov_3.303152	Botybirnavirus	3	1505	FORWARD	1502	F1633_NODE_503
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1633_NODE_734_length_1336_cov_2.407494_1	-	0.0073	7.2	9	0.0099	6.8	0.9	2	2	0	0	2	2	2	2	-	F1633_NODE_734_length_1336_cov_2.407494	NA	1336	2	REVERSE	1334	F1633_NODE_734
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1470_NODE_2_length_7157_cov_428.287525_2	-	6.6e-95	311.3	10.6	1.3e-94	310.4	10.6	14	1	1	0	1	1	1	1	-	F1470_NODE_2_length_7157_cov_428.287525	Ghabrivirales	3618	508	REVERSE	3110	F1470_NODE_2
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1278_NODE_4137_length_1149_cov_2.150823_3	-	4e-05	14.6	0	4e-05	14.6	0	12	1	0	0	1	1	1	1	-	F1278_NODE_4137_length_1149_cov_2.150823	Amarillovirales	1122	1	REVERSE	1121	F1278_NODE_4137
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1278_NODE_5760_length_968_cov_4.083242_2	-	3.7e-05	14.5	1	4.2e-05	14.3	1	11	1	0	0	1	1	1	1	-	F1278_NODE_5760_length_968_cov_4.083242	Reovirales	967	2	REVERSE	965	F1278_NODE_5760
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1598_NODE_871_length_1479_cov_8.766854_1	-	0.005	7.7	19.1	2e-04	12.3	9	21	2	0	0	2	2	2	1	-	F1598_NODE_871_length_1479_cov_8.766854	Cryppavirales	1477	35	REVERSE	1442	F1598_NODE_871
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1489_NODE_991_length_1906_cov_7.442464_2	-	5.7e-07	21	23.7	7.2e-07	20.7	23.7	12	1	0	0	1	1	1	1	-	F1489_NODE_991_length_1906_cov_7.442464	Durnavirales	1905	1	REVERSE	1904	F1489_NODE_991
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1489_NODE_3054_length_1143_cov_3.796875_1	-	0.0087	6.9	4.5	0.0099	6.8	4.5	1	1	0	0	1	1	1	1	-	F1489_NODE_3054_length_1143_cov_3.796875	Cryppavirales	117	1142	FORWARD	1025	F1489_NODE_3054
ALL_FINAL_RdRp_cores_0.3.clstr_373.Palmdb.0.4.fasta	-	F1035_NODE_3362_length_980_cov_1.810811_1	-	7.5e-06	17.1	0.6	7.5e-06	17.1	0.6	14	2	0	0	2	2	2	1	-	F1035_NODE_3362_length_980_cov_1.810811	NA	51	980	FORWARD	929	F1035_NODE_3362
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1194_NODE_3690_length_1280_cov_4.386122_3	-	0.0037	7.9	16.8	0.0046	7.6	16.8	11	1	0	0	1	1	1	1	-	F1194_NODE_3690_length_1280_cov_4.386122	Tymovirales	1278	1	REVERSE	1277	F1194_NODE_3690
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1551_NODE_2858_length_1013_cov_1.479123_1	-	0.00024	11.5	0	0.00033	11.1	0	13	1	0	0	1	1	1	1	-	F1551_NODE_2858_length_1013_cov_1.479123	NA	1011	37	REVERSE	974	F1551_NODE_2858
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta	-	F1525_NODE_5721_length_929_cov_0.996568_1	-	0.0093	6.8	8.4	0.011	6.5	8.4	1	1	0	0	1	1	1	1	-	F1525_NODE_5721_length_929_cov_0.996568	NA	928	2	REVERSE	926	F1525_NODE_5721
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1526_NODE_1191_length_1964_cov_9.545312_1	-	1.2e-07	23.1	17.8	1.5e-07	22.8	17.8	11	1	0	0	1	1	1	1	-	F1526_NODE_1191_length_1964_cov_9.545312	Cryppavirales	256	1962	FORWARD	1706	F1526_NODE_1191
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1352_NODE_159_length_2550_cov_3.117836_1	-	0.0028	8.6	2.3	0.0035	8.3	2.3	12	1	0	0	1	1	1	1	-	F1352_NODE_159_length_2550_cov_3.117836	NA	408	1574	FORWARD	1166	F1352_NODE_159
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1352_NODE_196_length_2408_cov_2.988100_1	-	0.0035	7.8	27.1	0.0044	7.4	27.1	1	1	0	0	1	1	1	1	-	F1352_NODE_196_length_2408_cov_2.988100	Picornavirales	3	2408	FORWARD	2405	F1352_NODE_196
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1282_NODE_3279_length_1522_cov_1.919564_1	-	0.00072	10.2	0	0.0011	9.7	0	12	1	0	0	1	1	1	1	-	F1282_NODE_3279_length_1522_cov_1.919564	NA	178	1521	FORWARD	1343	F1282_NODE_3279
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1034_NODE_1622_length_1185_cov_3.366372_1	-	8e-04	10	0	7e-04	10.2	0	12	1	0	0	1	1	1	1	-	F1034_NODE_1622_length_1185_cov_3.366372	Pisuviricota	1183	2	REVERSE	1181	F1034_NODE_1622
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1451_NODE_2763_length_1246_cov_4.282955_1	-	0.0099	6.8	12.2	0.013	6.4	12.2	11	1	0	0	1	1	1	1	-	F1451_NODE_2763_length_1246_cov_4.282955	Hepelivirales	3	1244	FORWARD	1241	F1451_NODE_2763
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1011_NODE_1382_length_1132_cov_6.225627_2	-	0.00063	10.5	0	0.00063	10.5	0	2	1	1	0	2	2	2	1	-	F1011_NODE_1382_length_1132_cov_6.225627	Ourlivirales	1132	119	REVERSE	1013	F1011_NODE_1382
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1536_NODE_3914_length_1297_cov_1.707729_1	-	6.6e-05	13.5	0.2	0.00067	10.1	0	2	2	0	0	2	2	2	2	-	F1536_NODE_3914_length_1297_cov_1.707729	Picornavirales	1295	3	REVERSE	1292	F1536_NODE_3914
ALL_NCBI_Palmdb_RdRp.Martellivirales_Nter_GDD.0.4.fasta	-	F1536_NODE_4199_length_1248_cov_2.393127_1	-	0.003	8.7	11.4	0.0011	10.2	7.9	18	1	1	1	2	2	2	1	-	F1536_NODE_4199_length_1248_cov_2.393127	Martellivirales	2	1012	FORWARD	1010	F1536_NODE_4199
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1536_NODE_4302_length_1234_cov_1.480916_1	-	0.00029	11.4	0	0.00054	10.5	0	14	1	0	0	1	1	1	1	-	F1536_NODE_4302_length_1234_cov_1.480916	Duplornaviricota	1233	1	REVERSE	1232	F1536_NODE_4302
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1042_NODE_4_length_2800_cov_341.222587_3	-	2.3e-104	343	1.6	2.8e-104	342.7	1.6	1	1	0	0	1	1	1	1	-	F1042_NODE_4_length_2800_cov_341.222587	Sobelivirales	1488	64	REVERSE	1424	F1042_NODE_4
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1043_NODE_12_length_4728_cov_6.876739_1	-	0.0094	6.5	7	0.014	5.9	7	12	1	0	0	1	1	1	1	-	F1043_NODE_12_length_4728_cov_6.876739	NA	120	4727	FORWARD	4607	F1043_NODE_12
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1492_NODE_3368_length_1005_cov_3.303158_1	-	0.0035	8.2	11.6	0.0041	8	11.6	11	1	0	0	1	1	1	1	-	F1492_NODE_3368_length_1005_cov_3.303158	Ellioviricetes	1	1005	FORWARD	1004	F1492_NODE_3368
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1492_NODE_3614_length_969_cov_11.170678_1	-	2.9e-05	15	36.3	3.5e-05	14.7	36.3	1	1	0	0	1	1	1	1	-	F1492_NODE_3614_length_969_cov_11.170678	Ourlivirales	969	1	REVERSE	968	F1492_NODE_3614
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1252_NODE_1_length_3748_cov_16.256702_1	-	2.6e-149	491.3	0.1	3.3e-149	490.9	0.1	1	1	0	0	1	1	1	1	-	F1252_NODE_1_length_3748_cov_16.256702	Tolivirales	599	2152	FORWARD	1553	F1252_NODE_1
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1430_NODE_2492_length_1547_cov_6.584450_2	-	0.00035	11.3	0	0.00052	10.7	0	12	1	0	0	1	1	1	1	-	F1430_NODE_2492_length_1547_cov_6.584450	NA	1545	43	REVERSE	1502	F1430_NODE_2492
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1277_NODE_4294_length_1026_cov_1.406797_1	-	0.00018	12	18.3	0.00022	11.8	18.3	1	1	0	0	1	1	1	1	-	F1277_NODE_4294_length_1026_cov_1.406797	Picornavirales	1026	1	REVERSE	1025	F1277_NODE_4294
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1602_NODE_24_length_3129_cov_5.552700_1	-	0.001	10	6.3	0.0014	9.6	6.3	11	1	0	0	1	1	1	1	-	F1602_NODE_24_length_3129_cov_5.552700	NA	2	3127	FORWARD	3125	F1602_NODE_24
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1603_NODE_953_length_1467_cov_11.918555_2	-	0.00011	12.6	0.1	0.00017	12	0.1	11	1	0	0	1	1	1	1	-	F1603_NODE_953_length_1467_cov_11.918555	NA	1445	396	REVERSE	1049	F1603_NODE_953
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1603_NODE_1133_length_1394_cov_1.669903_1	-	7.5e-155	509.5	2.4	8.4e-155	509.3	2.4	1	1	0	0	1	1	1	1	-	F1603_NODE_1133_length_1394_cov_1.669903	Monjiviricetes	1393	2	REVERSE	1391	F1603_NODE_1133
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1407_NODE_2443_length_1267_cov_1.474422_1	-	5.7e-133	437.5	0	6.4e-133	437.3	0	1	1	0	0	1	1	1	1	-	F1407_NODE_2443_length_1267_cov_1.474422	Martellivirales	1265	3	REVERSE	1262	F1407_NODE_2443
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1407_NODE_2812_length_1194_cov_4.208077_1	-	0.0022	8.7	4.1	0.0034	8.1	4.1	12	1	0	0	1	1	1	1	-	F1407_NODE_2812_length_1194_cov_4.208077	Martellivirales	3	1193	FORWARD	1190	F1407_NODE_2812
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1278_NODE_2271_length_1493_cov_4.511822_2	-	0.00039	11.5	15.7	0.00045	11.3	15.7	11	1	0	0	1	1	1	1	-	F1278_NODE_2271_length_1493_cov_4.511822	Wolframvirales	1491	232	REVERSE	1259	F1278_NODE_2271
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1278_NODE_2989_length_1340_cov_1.622568_1	-	2.8e-05	14.8	0	6.6e-05	13.5	0	15	2	0	0	2	2	2	1	-	F1278_NODE_2989_length_1340_cov_1.622568	Duplornaviricota	1339	2	REVERSE	1337	F1278_NODE_2989
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1278_NODE_3197_length_1301_cov_1.699037_1	-	0.0024	8.5	14.3	0.0028	8.3	14.3	11	1	0	0	1	1	1	1	-	F1278_NODE_3197_length_1301_cov_1.699037	Tymovirales	1300	221	REVERSE	1079	F1278_NODE_3197
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1365_NODE_2455_length_1292_cov_2.984640_2	-	0.0078	6.8	12.2	0.0095	6.5	12.2	1	1	0	0	1	1	1	1	-	F1365_NODE_2455_length_1292_cov_2.984640	Tymovirales	1198	2	REVERSE	1196	F1365_NODE_2455
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1365_NODE_2738_length_1223_cov_1.482877_2	-	3.7e-06	18.3	7.5	4.2e-06	18.1	7.5	11	1	0	0	1	1	1	1	-	F1365_NODE_2738_length_1223_cov_1.482877	Durnavirales	3	1202	FORWARD	1199	F1365_NODE_2738
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1191_NODE_536_length_2127_cov_2.388996_1	-	9e-05	13.2	1.3	0.00014	12.6	0.9	15	1	1	1	2	2	2	1	-	F1191_NODE_536_length_2127_cov_2.388996	Pisuviricota	3	2126	FORWARD	2123	F1191_NODE_536
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1165_NODE_9_length_4267_cov_3.205366_2	-	0.00033	11.5	0.1	0.00059	10.7	0.1	14	1	0	0	1	1	1	1	-	F1165_NODE_9_length_4267_cov_3.205366	Lenarviricota	903	4106	FORWARD	3203	F1165_NODE_9
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1632_NODE_476_length_2529_cov_2.204931_1	-	2.4e-72	236.6	6.1	3.5e-72	236.1	6.1	12	1	0	0	1	1	1	1	-	F1632_NODE_476_length_2529_cov_2.204931	Monjiviricetes	1995	1	REVERSE	1994	F1632_NODE_476
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1632_NODE_737_length_2202_cov_1.634839_1	-	4.1e-15	47.4	0	7e-15	46.6	0	13	1	0	0	1	1	1	1	-	F1632_NODE_737_length_2202_cov_1.634839	Monjiviricetes	3	2201	FORWARD	2198	F1632_NODE_737
ALL_NCBI_Palmdb_RdRp.Tolivirales_Nter_GDD.0.4.fasta	-	F1383_NODE_66_length_3474_cov_3.694355_1	-	0.00014	13.5	2.3	0.00047	11.7	0.9	2	2	0	0	2	2	2	1	-	F1383_NODE_66_length_3474_cov_3.694355	Tolivirales	2790	1822	REVERSE	968	F1383_NODE_66
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1529_NODE_2676_length_1187_cov_5.031802_1	-	0.0026	8.6	17.5	0.0033	8.2	17.5	12	1	0	0	1	1	1	1	-	F1529_NODE_2676_length_1187_cov_5.031802	NA	1023	1	REVERSE	1022	F1529_NODE_2676
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1530_NODE_2_length_9569_cov_814.715997_1	-	3.8e-105	345.4	25.3	3.8e-105	345.4	25.3	43	3	1	0	3	3	3	1	-	F1530_NODE_2_length_9569_cov_814.715997	Martellivirales	30	6722	FORWARD	6692	F1530_NODE_2
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1530_NODE_102_length_3580_cov_4.969645_2	-	0.0012	9.8	2.3	0.0017	9.3	2.3	11	1	0	0	1	1	1	1	-	F1530_NODE_102_length_3580_cov_4.969645	Ellioviricetes	1	1761	FORWARD	1760	F1530_NODE_102
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1432_NODE_61_length_4249_cov_3.062709_1	-	5.9e-05	13.7	0	0.00011	12.8	0	14	1	0	0	1	1	1	1	-	F1432_NODE_61_length_4249_cov_3.062709	Duplornaviricota	4247	2298	REVERSE	1949	F1432_NODE_61
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1413_NODE_102_length_2466_cov_759.949813_1	-	6.7e-190	625.1	0	8.7e-190	624.7	0	1	1	0	0	1	1	1	1	-	F1413_NODE_102_length_2466_cov_759.949813	Insthoviricetes	2442	70	REVERSE	2372	F1413_NODE_102
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1413_NODE_536_length_1498_cov_2.798337_1	-	0.00048	10.8	0.2	0.0034	8	0.2	18	1	1	0	2	2	2	1	-	F1413_NODE_536_length_1498_cov_2.798337	Pisuviricota	1498	2	REVERSE	1496	F1413_NODE_536
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1278_NODE_554_length_2398_cov_1.866411_1	-	0.00068	10.2	0.1	0.001	9.6	0.1	12	1	0	0	1	1	1	1	-	F1278_NODE_554_length_2398_cov_1.866411	Duplornaviricota	1	2397	FORWARD	2396	F1278_NODE_554
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1038_NODE_849_length_1620_cov_5.837061_1	-	0.0029	8.5	4.6	0.0042	8	4.6	12	1	0	0	1	1	1	1	-	F1038_NODE_849_length_1620_cov_5.837061	NA	3	1004	FORWARD	1001	F1038_NODE_849
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1206_NODE_1034_length_1647_cov_6.155779_2	-	0.00025	11.6	25.1	3e-04	11.3	25.1	11	1	0	0	1	1	1	1	-	F1206_NODE_1034_length_1647_cov_6.155779	Picornavirales	1156	2	REVERSE	1154	F1206_NODE_1034
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1124_NODE_3851_length_1197_cov_3.168126_1	-	5.1e-06	17.4	24.8	6.4e-06	17.1	24.8	1	1	0	0	1	1	1	1	-	F1124_NODE_3851_length_1197_cov_3.168126	Ghabrivirales	1187	204	REVERSE	983	F1124_NODE_3851
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1124_NODE_4245_length_1124_cov_1.501403_1	-	1.1e-05	16.1	0	1.9e-05	15.4	0	12	1	0	0	1	1	1	1	-	F1124_NODE_4245_length_1124_cov_1.501403	Duplornaviricota	2	1123	FORWARD	1121	F1124_NODE_4245
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1439_NODE_170_length_2173_cov_11.124174_1	-	0.00017	12.6	9.5	0.00022	12.2	9.5	1	1	0	0	1	1	1	1	-	F1439_NODE_170_length_2173_cov_11.124174	NA	3	926	FORWARD	923	F1439_NODE_170
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1441_NODE_20_length_3607_cov_7.185248_1	-	0.0063	7.2	16.5	0.0011	9.7	10.4	21	2	0	0	2	2	2	2	-	F1441_NODE_20_length_3607_cov_7.185248	NA	1	1791	FORWARD	1790	F1441_NODE_20
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1151_NODE_21_length_3904_cov_2.807482_2	-	5.1e-07	20.9	0	8e-07	20.2	0	13	1	0	0	1	1	1	1	-	F1151_NODE_21_length_3904_cov_2.807482	Lenarviricota	945	3902	FORWARD	2957	F1151_NODE_21
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1193_NODE_395_length_1416_cov_12.878766_1	-	0.00075	10.3	0.1	0.00086	10.1	0.1	11	1	0	0	1	1	1	1	-	F1193_NODE_395_length_1416_cov_12.878766	Tolivirales	3	1415	FORWARD	1412	F1193_NODE_395
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1193_NODE_540_length_1285_cov_18.300813_1	-	0.00019	12	0	0.00026	11.6	0	11	1	0	0	1	1	1	1	-	F1193_NODE_540_length_1285_cov_18.300813	Duplornaviricota	1284	1	REVERSE	1283	F1193_NODE_540
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1598_NODE_451_length_1810_cov_5.687179_1	-	0.0097	6.8	12.5	0.0019	9.1	3.4	21	2	0	0	2	2	2	2	-	F1598_NODE_451_length_1810_cov_5.687179	Nidovirales	1	1740	FORWARD	1739	F1598_NODE_451
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1598_NODE_463_length_1800_cov_2.985673_3	-	0.0068	6.8	11	0.0089	6.4	11	1	1	0	0	1	1	1	1	-	F1598_NODE_463_length_1800_cov_2.985673	Picornavirales	1799	3	REVERSE	1796	F1598_NODE_463
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1334_NODE_776_length_1579_cov_199.968504_1	-	1.9e-06	19.2	11.8	2e-06	19.1	11.8	11	1	0	0	1	1	1	1	-	F1334_NODE_776_length_1579_cov_199.968504	Wolframvirales	1579	353	REVERSE	1226	F1334_NODE_776
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1334_NODE_783_length_1571_cov_60.608839_3	-	0.00043	11.2	0.1	0.00055	10.8	0.1	11	1	0	0	1	1	1	1	-	F1334_NODE_783_length_1571_cov_60.608839	Lenarviricota	1569	1	REVERSE	1568	F1334_NODE_783
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1334_NODE_991_length_1432_cov_11.932462_1	-	8.3e-06	17.2	16.1	9e-06	17	16.1	11	1	0	0	1	1	1	1	-	F1334_NODE_991_length_1432_cov_11.932462	Durnavirales	1430	300	REVERSE	1130	F1334_NODE_991
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1334_NODE_2076_length_1008_cov_13.029381_1	-	0.0092	6.4	21.2	0.0094	6.4	21.2	1	1	0	0	1	1	1	1	-	F1334_NODE_2076_length_1008_cov_13.029381	Picornavirales	1	1008	FORWARD	1007	F1334_NODE_2076
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1372_NODE_3298_length_1043_cov_1.459514_1	-	0.00031	11.4	0.2	0.00035	11.2	0.2	11	1	0	0	1	1	1	1	-	F1372_NODE_3298_length_1043_cov_1.459514	Pisuviricota	3	1043	FORWARD	1040	F1372_NODE_3298
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1374_NODE_10_length_4991_cov_3607.349271_3	-	5.2e-92	301.8	1.2	6.1e-92	301.6	1.2	1	1	0	0	1	1	1	1	-	F1374_NODE_10_length_4991_cov_3607.349271	Tolivirales	3370	1910	REVERSE	1460	F1374_NODE_10
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1375_NODE_709_length_1660_cov_5.034268_1	-	0.0025	8.7	16	0.0032	8.4	16	13	1	0	0	1	1	1	1	-	F1375_NODE_709_length_1660_cov_5.034268	Cryppavirales	87	1259	FORWARD	1172	F1375_NODE_709
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1375_NODE_2119_length_1103_cov_6.718511_3	-	0.0014	9.4	10.5	0.002	8.8	10.5	12	1	0	0	1	1	1	1	-	F1375_NODE_2119_length_1103_cov_6.718511	Martellivirales	1103	6	REVERSE	1097	F1375_NODE_2119
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1282_NODE_5448_length_1215_cov_2.325862_1	-	0.00019	12.2	8.2	0.00023	11.9	8.2	1	1	0	0	1	1	1	1	-	F1282_NODE_5448_length_1215_cov_2.325862	Tymovirales	1000	2	REVERSE	998	F1282_NODE_5448
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1282_NODE_5845_length_1176_cov_2.141838_1	-	0.00019	12.1	0	0.00089	9.9	0	15	1	1	1	2	2	2	1	-	F1282_NODE_5845_length_1176_cov_2.141838	Pisuviricota	3	1175	FORWARD	1172	F1282_NODE_5845
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1282_NODE_7277_length_1058_cov_1.354935_1	-	0.00011	12.9	0	0.00012	12.8	0	12	1	0	0	1	1	1	1	-	F1282_NODE_7277_length_1058_cov_1.354935	Pisuviricota	1056	1	REVERSE	1055	F1282_NODE_7277
